hours,day,hour_of_day,city,pressure,air_temp,ground_temp,velocity_x,velocity_y,windspeed,damage
4048,169,15,Offshore A,1.0714,-0.0023,-0.0004,-0.0884,-0.0053,0.0887,1.4259
4048,169,15,Gradient Grove,1.0145,0.0021,0.001,0.0383,-0.0373,0.0548,1.2466
4048,169,15,GANopolis,1.0523,-0.0024,-0.0027,-0.0979,-0.0176,0.0997,1.4903
4048,169,15,Sparseville,1.0369,-0.0005,-0.0005,-0.1151,-0.0802,0.1404,1.7533
4048,169,15,ReLU Ridge,1.0476,-0.0032,-0.0038,-0.1223,0.1078,0.1633,1.9222
4049,169,16,Offshore A,1.076,-0.003,-0.0012,-0.0783,-0.0156,0.0799,1.3763
4049,169,16,Sparseville,1.0582,0.0029,0.0031,-0.1192,-0.0643,0.1355,1.7199
4049,169,16,GANopolis,1.0519,-0.0013,-0.0018,-0.0868,-0.0458,0.0985,1.4829
4049,169,16,ReLU Ridge,1.0492,-0.0016,-0.0019,-0.1505,0.0911,0.1762,2.0232
4049,169,16,Gradient Grove,0.9685,0.0021,0.0009,0.0298,-0.1013,0.1064,1.5376
4049,169,16,Bayes Bay,1.0496,-0.0013,-0.0018,-0.1386,-0.0666,0.1538,1.8509
4049,169,16,Tensorburg,1.0663,-0.0051,-0.0036,-0.1344,0.0443,0.1415,1.7613
4049,169,16,Offshore B,1.0602,-0.0023,-0.0017,-0.144,-0.0269,0.1465,1.7966
4050,169,17,Gradient Grove,0.9325,-0.0004,-0.0017,0.0017,-0.2151,0.2154,2.3971
4050,169,17,GANopolis,1.0608,0.0013,0.0005,-0.0606,-0.0448,0.0754,1.354
4050,169,17,Tensorburg,1.0824,-0.0062,-0.0047,-0.1273,0.0383,0.1329,1.7019
4050,169,17,Bayes Bay,1.0551,-0.0008,-0.0009,-0.1505,-0.0782,0.1697,1.9715
4050,169,17,Offshore B,1.0696,-0.0003,0.0007,-0.1418,-0.0178,0.143,1.7717
4050,169,17,Offshore A,1.0842,-0.003,-0.0015,-0.0747,-0.0239,0.0785,1.369
4050,169,17,ReLU Ridge,1.067,-0.0001,0.0002,-0.1523,0.0655,0.1659,1.9422
4050,169,17,Sparseville,1.0701,0.0042,0.0047,-0.1048,-0.0418,0.113,1.5717
4051,169,18,Tensorburg,1.0942,-0.003,-0.0015,-0.1201,0.0343,0.1249,1.6482
4051,169,18,Bayes Bay,1.0653,0.0005,0.0008,-0.1585,-0.0722,0.1742,2.0077
4051,169,18,Offshore A,1.0878,-0.0015,-0.0005,-0.0627,-0.0291,0.0692,1.3187
4051,169,18,Offshore B,1.0836,-0.0009,0.0003,-0.1298,-0.006,0.13,1.682
4051,169,18,Gradient Grove,0.9411,-0.0013,-0.0026,-0.0593,-0.3099,0.3167,3.5554
4051,169,18,Sparseville,1.0791,0.0032,0.0041,-0.0887,-0.0232,0.0918,1.444
4051,169,18,GANopolis,1.0747,0.0014,0.0003,-0.031,0.0054,0.0379,1.1642
4051,169,18,ReLU Ridge,1.089,0.0013,0.002,-0.134,0.0458,0.1417,1.7631
4052,169,19,Offshore A,1.0832,0.0005,0.001,-0.0593,-0.026,0.0648,1.2959
4052,169,19,Tensorburg,1.102,0.0006,0.0018,-0.1063,0.0352,0.112,1.5653
4052,169,19,GANopolis,1.0998,-0.0007,-0.0017,-0.0278,0.0757,0.0808,1.3851
4052,169,19,Sparseville,1.0887,-0.0021,-0.0022,-0.0812,-0.009,0.0819,1.3878
4052,169,19,Gradient Grove,1.034,-0.0013,-0.0025,-0.1041,-0.2478,0.2688,2.9478
4052,169,19,Offshore B,1.0995,-0.0035,-0.0024,-0.1157,0.0072,0.116,1.5909
4052,169,19,ReLU Ridge,1.091,0.0018,0.0027,-0.1074,0.0319,0.1121,1.567
4052,169,19,Bayes Bay,1.084,-0.0024,-0.0017,-0.1474,-0.0586,0.1587,1.8871
4053,169,20,Offshore A,1.0909,0.0012,0.0014,-0.0629,-0.0219,0.0667,1.3056
4053,169,20,Sparseville,1.0982,-0.0024,-0.0027,-0.1003,0.0231,0.1035,1.5139
4053,169,20,GANopolis,1.0981,-0.0009,-0.0016,-0.0325,0.0847,0.0907,1.4376
4053,169,20,Offshore B,1.1017,-0.0036,-0.0027,-0.1066,0.0216,0.1089,1.5456
4053,169,20,Bayes Bay,1.1018,-0.0046,-0.0039,-0.1342,-0.0469,0.1422,1.7662
4053,169,20,Tensorburg,1.1098,0.0034,0.0043,-0.0951,0.0435,0.1046,1.5196
4053,169,20,Gradient Grove,1.0662,-0.0012,-0.002,-0.1137,-0.2039,0.2343,2.5542
4053,169,20,ReLU Ridge,1.1027,0.0015,0.0022,-0.0917,0.0318,0.097,1.4744
4054,169,21,Bayes Bay,1.1117,-0.0027,-0.0021,-0.1225,-0.0411,0.1292,1.6771
4054,169,21,Offshore B,1.105,-0.0018,-0.0014,-0.098,0.0331,0.1035,1.513
4054,169,21,Tensorburg,1.1142,0.0016,0.0021,-0.0962,0.0484,0.1077,1.5388
4054,169,21,Offshore A,1.1064,0.0017,0.0017,-0.0674,-0.0097,0.0682,1.3139
4054,169,21,Gradient Grove,1.105,-0.0012,-0.0016,-0.1261,-0.1566,0.2015,2.2521
4054,169,21,ReLU Ridge,1.1095,0.0004,0.0007,-0.0817,0.0228,0.085,1.4051
4054,169,21,GANopolis,1.1192,0.0014,0.0011,-0.0623,0.0634,0.0907,1.4374
4054,169,21,Sparseville,1.1042,-0.0034,-0.0036,-0.1246,0.0439,0.1321,1.6967
4055,169,22,GANopolis,1.1183,0.0034,0.0033,-0.0896,0.0355,0.0967,1.4728
4055,169,22,Gradient Grove,1.1249,-0.0017,-0.0018,-0.0886,-0.0833,0.1221,1.6344
4055,169,22,Offshore A,1.1179,0.0028,0.0028,-0.0866,-0.0074,0.087,1.4169
4055,169,22,Offshore B,1.1102,-0.0012,-0.0011,-0.1027,0.0136,0.1041,1.5168
4055,169,22,ReLU Ridge,1.1057,-0.0029,-0.0028,-0.0956,-0.0009,0.0962,1.4705
4055,169,22,Sparseville,1.1097,-0.003,-0.003,-0.1189,0.0165,0.1205,1.6219
4055,169,22,Tensorburg,1.084,-0.0019,-0.0018,-0.0974,0.0217,0.1011,1.4984
4055,169,22,Bayes Bay,1.0879,-0.0012,-0.001,-0.1068,-0.013,0.1088,1.5465
4056,169,23,Offshore B,1.0766,-0.0028,-0.003,-0.1074,-0.0231,0.1102,1.5542
4056,169,23,Bayes Bay,1.0403,-0.0035,-0.0039,-0.1016,0.0379,0.1091,1.5478
4056,169,23,Sparseville,1.0578,0.0005,0.0005,-0.0774,-0.0266,0.0832,1.3954
4056,169,23,ReLU Ridge,1.076,-0.0051,-0.0051,-0.1393,-0.0268,0.142,1.767
4056,169,23,Offshore A,1.0983,0.0038,0.0039,-0.1203,-0.0108,0.1208,1.6219
4056,169,23,GANopolis,1.088,0.0026,0.0028,-0.1272,0.0349,0.132,1.6969
4056,169,23,Tensorburg,1.0428,-0.0053,-0.0056,-0.1101,-0.0276,0.1139,1.5781
4056,169,23,Gradient Grove,1.0987,-0.0019,-0.0018,-0.0717,-0.0271,0.0773,1.3642
4057,170,0,ReLU Ridge,1.0143,-0.0054,-0.0055,-0.1539,-0.0425,0.1597,1.8944
4057,170,0,Bayes Bay,1.0321,-0.006,-0.0066,-0.1153,0.0435,0.1233,1.6374
4057,170,0,Sparseville,1.0277,0.0024,0.0022,-0.0835,-0.051,0.0979,1.4809
4057,170,0,Gradient Grove,1.0175,0.0001,0.0002,-0.0347,0.0064,0.0361,1.156
4057,170,0,Tensorburg,1.0368,-0.0052,-0.0058,-0.1242,-0.0335,0.1286,1.673
4057,170,0,Offshore B,1.016,-0.0043,-0.0049,-0.115,-0.034,0.1199,1.6162
4057,170,0,GANopolis,1.0407,0.0016,0.002,-0.1149,-0.0134,0.1171,1.5988
4057,170,0,Offshore A,1.0235,0.0044,0.0049,-0.1272,-0.012,0.1278,1.6674
4058,170,1,Sparseville,0.9861,0.0003,-0.0001,-0.1108,-0.0677,0.1299,1.682
4058,170,1,GANopolis,1.0051,0.0018,0.0026,-0.1015,-0.036,0.1077,1.5386
4058,170,1,Bayes Bay,0.9825,-0.0049,-0.0055,-0.1135,0.0503,0.1243,1.644
4058,170,1,Tensorburg,0.9907,-0.0019,-0.0028,-0.1385,-0.0439,0.1453,1.7895
4058,170,1,Gradient Grove,0.99,0.0028,0.0025,-0.0277,0.0134,0.031,1.1322
4058,170,1,Offshore A,1.0072,0.0036,0.0046,-0.1204,-0.0026,0.1205,1.6191
4058,170,1,ReLU Ridge,0.9926,-0.0062,-0.0064,-0.1395,-0.0377,0.1446,1.7832
4058,170,1,Offshore B,0.9946,-0.0034,-0.0041,-0.1361,-0.0372,0.1411,1.7586
4059,170,2,Sparseville,0.9685,-0.001,-0.0013,-0.138,-0.054,0.1487,1.8128
4059,170,2,Offshore A,0.9844,0.0012,0.0026,-0.1176,0.0054,0.1177,1.6015
4059,170,2,Tensorburg,0.9743,0.0006,-0.0007,-0.1808,-0.0575,0.1898,2.1379
4059,170,2,Gradient Grove,0.9696,0.0039,0.003,-0.0406,0.0019,0.041,1.1782
4059,170,2,ReLU Ridge,0.9723,-0.0061,-0.0063,-0.1345,-0.0209,0.1363,1.7249
4059,170,2,Bayes Bay,0.9644,-0.0,-0.0007,-0.121,0.0691,0.1394,1.7469
4059,170,2,Offshore B,0.9682,-0.0006,-0.0011,-0.148,-0.0288,0.1509,1.8292
4059,170,2,GANopolis,0.9873,0.002,0.0032,-0.1041,-0.0299,0.1083,1.5426
4060,170,3,Bayes Bay,0.9446,0.0019,0.0012,-0.1395,0.0897,0.1658,1.9421
4060,170,3,GANopolis,0.9721,0.0022,0.0036,-0.0877,-0.0186,0.0897,1.432
4060,170,3,Tensorburg,0.955,0.0002,-0.0014,-0.1594,-0.1037,0.1912,2.1483
4060,170,3,Gradient Grove,0.9572,0.0006,-0.0009,-0.0372,-0.0188,0.0424,1.1849
4060,170,3,Sparseville,0.9534,-0.0002,-0.0001,-0.1459,-0.0318,0.1494,1.8181
4060,170,3,Offshore A,0.9703,-0.0009,0.0009,-0.1119,0.0115,0.1125,1.5686
4060,170,3,ReLU Ridge,0.9591,-0.0049,-0.005,-0.1159,0.0042,0.1162,1.5921
4060,170,3,Offshore B,0.9531,0.0006,0.0017,-0.1595,-0.0098,0.1599,1.8964
4061,170,4,Offshore A,0.9637,-0.0021,-0.0001,-0.1036,0.0161,0.1049,1.5212
4061,170,4,Offshore B,0.9508,-0.0016,0.0005,-0.1283,0.0063,0.1286,1.6734
4061,170,4,Sparseville,0.9444,-0.0007,-0.0003,-0.1176,-0.027,0.1207,1.622
4061,170,4,Bayes Bay,0.9325,0.0008,0.0002,-0.1635,0.0864,0.1851,2.0966
4061,170,4,Tensorburg,0.9479,-0.0018,-0.0034,-0.1509,-0.1019,0.1829,2.0787
4061,170,4,ReLU Ridge,0.9503,-0.0034,-0.0035,-0.107,0.0308,0.1117,1.5631
4061,170,4,GANopolis,0.9611,0.0017,0.003,-0.0772,-0.0054,0.0775,1.3637
4061,170,4,Gradient Grove,0.9518,-0.0031,-0.005,-0.0253,-0.0408,0.0483,1.2132
4062,170,5,Offshore A,0.9506,0.0002,0.0022,-0.0943,0.0196,0.0963,1.47
4062,170,5,Tensorburg,0.9394,-0.0021,-0.0037,-0.1695,-0.0379,0.1745,2.0098
4062,170,5,Gradient Grove,0.9402,-0.0053,-0.0073,-0.0207,-0.0397,0.0449,1.1969
4062,170,5,GANopolis,0.9442,-0.0009,0.0002,-0.0575,0.0102,0.0588,1.2653
4062,170,5,Offshore B,0.9457,-0.0034,-0.0014,-0.1063,0.0196,0.1081,1.5415
4062,170,5,Sparseville,0.9422,-0.0031,-0.0025,-0.0765,-0.0278,0.0816,1.3875
4062,170,5,Bayes Bay,0.9289,0.0007,0.0004,-0.1612,0.0759,0.1782,2.0401
4062,170,5,ReLU Ridge,0.9344,-0.0009,-0.0009,-0.1005,0.0545,0.1145,1.5807
4063,170,6,Bayes Bay,0.9204,0.0009,0.001,-0.1502,0.0764,0.1685,1.9624
4063,170,6,Gradient Grove,0.9374,-0.0052,-0.0071,-0.0327,-0.0193,0.0389,1.1685
4063,170,6,Sparseville,0.9193,-0.0043,-0.0038,-0.0292,-0.045,0.0558,1.2502
4063,170,6,ReLU Ridge,0.9287,0.0024,0.0025,-0.0997,0.0709,0.1224,1.6316
4063,170,6,Tensorburg,0.9323,-0.0017,-0.0029,-0.1703,-0.0058,0.1704,1.9775
4063,170,6,GANopolis,0.9317,-0.0017,-0.001,-0.0416,0.0279,0.0505,1.224
4063,170,6,Offshore A,0.9464,0.003,0.0049,-0.0823,0.0215,0.0851,1.4057
4063,170,6,Offshore B,0.9376,-0.0024,-0.0009,-0.0857,0.0313,0.0914,1.4417
4064,170,7,GANopolis,0.9156,0.0002,0.0004,-0.0306,0.0391,0.0497,1.2197
4064,170,7,ReLU Ridge,0.9183,0.0037,0.0038,-0.099,0.0799,0.1272,1.6631
4064,170,7,Offshore B,0.9299,-0.0003,0.0005,-0.0709,0.0431,0.0831,1.3944
4064,170,7,Gradient Grove,0.9318,-0.0048,-0.0064,-0.0646,-0.0106,0.0655,1.3011
4064,170,7,Tensorburg,0.9252,-0.001,-0.0017,-0.1642,0.0004,0.1642,1.9287
4064,170,7,Sparseville,0.9055,-0.0024,-0.0024,-0.0041,-0.0758,0.076,1.3561
4064,170,7,Offshore A,0.9353,0.0052,0.0068,-0.0678,0.0217,0.0712,1.3299
4064,170,7,Bayes Bay,0.922,0.0001,0.0006,-0.137,0.069,0.1534,1.8479
4065,170,8,Bayes Bay,0.9238,-0.0001,0.0005,-0.1181,0.054,0.1299,1.6818
4065,170,8,ReLU Ridge,0.9165,0.0007,0.0009,-0.0971,0.08,0.1258,1.6539
4065,170,8,Tensorburg,0.9192,-0.0004,-0.0007,-0.158,0.0042,0.158,1.8816
4065,170,8,GANopolis,0.9157,0.0028,0.0025,-0.0415,0.0348,0.0545,1.2439
4065,170,8,Gradient Grove,0.9296,-0.0058,-0.007,-0.108,-0.0217,0.1102,1.5556
4065,170,8,Offshore B,0.9143,0.0015,0.0018,-0.0592,0.0528,0.0794,1.374
4065,170,8,Offshore A,0.9266,0.0057,0.0068,-0.052,0.0184,0.0551,1.247
4065,170,8,Sparseville,0.8995,-0.0003,-0.0006,-0.0225,-0.1031,0.1061,1.5298
4066,170,9,GANopolis,0.9149,0.0018,0.0013,-0.0632,0.0256,0.0683,1.3144
4066,170,9,Tensorburg,0.9106,0.0003,0.0002,-0.1479,0.0046,0.1479,1.8073
4066,170,9,Sparseville,0.9011,0.0018,0.0014,-0.0766,-0.1243,0.1466,1.7995
4066,170,9,ReLU Ridge,0.9103,-0.0006,-0.0005,-0.0914,0.0717,0.1162,1.5916
4066,170,9,Offshore B,0.9045,0.0021,0.0021,-0.0672,0.0609,0.0908,1.4382
4066,170,9,Offshore A,0.9076,0.0052,0.0057,-0.0277,0.0067,0.0287,1.1222
4066,170,9,Bayes Bay,0.9148,0.0019,0.0023,-0.0981,0.0407,0.1063,1.5302
4066,170,9,Gradient Grove,0.9188,-0.0066,-0.0073,-0.1355,-0.0279,0.1383,1.7396
4067,170,10,Offshore B,0.8948,0.0022,0.0022,-0.0889,0.0452,0.1005,1.495
4067,170,10,GANopolis,0.9162,-0.0022,-0.0025,-0.0792,0.0196,0.0816,1.3865
4067,170,10,Offshore A,0.8958,0.0027,0.0027,-0.0392,-0.0053,0.0396,1.1735
4067,170,10,Sparseville,0.9013,0.0011,0.0009,-0.1168,-0.0861,0.1466,1.7994
4067,170,10,ReLU Ridge,0.9,0.002,0.002,-0.0882,0.0415,0.0986,1.4841
4067,170,10,Gradient Grove,0.9064,-0.0044,-0.0046,-0.1324,-0.0162,0.1335,1.7088
4067,170,10,Bayes Bay,0.8951,0.0035,0.0036,-0.0976,0.0185,0.0996,1.4898
4067,170,10,Tensorburg,0.8964,0.0009,0.0009,-0.1289,0.0044,0.1289,1.6755
4068,170,11,Offshore A,0.9142,0.0021,0.0022,-0.1079,-0.0009,0.108,1.5468
4068,170,11,Tensorburg,0.8889,0.0015,0.0014,-0.0952,0.0003,0.0952,1.4656
4068,170,11,Gradient Grove,0.9004,0.001,0.0009,-0.0836,0.0019,0.0837,1.3984
4068,170,11,Bayes Bay,0.8959,0.0026,0.0026,-0.1053,0.0001,0.1054,1.5245
4068,170,11,ReLU Ridge,0.8947,0.0051,0.0051,-0.1023,-0.0118,0.1036,1.515
4068,170,11,Sparseville,0.9225,-0.0006,-0.0005,-0.097,-0.0096,0.0989,1.4882
4068,170,11,GANopolis,0.9103,-0.005,-0.0048,-0.0932,0.0142,0.0944,1.4587
4068,170,11,Offshore B,0.9244,0.0017,0.0017,-0.0973,-0.0108,0.0991,1.4863
4069,170,12,Offshore A,0.958,-0.0019,-0.0014,-0.1537,0.0147,0.1544,1.855
4069,170,12,ReLU Ridge,0.9494,0.0056,0.0057,-0.1257,-0.0425,0.1328,1.7008
4069,170,12,Offshore B,0.9524,0.001,0.001,-0.082,-0.0555,0.0996,1.4897
4069,170,12,Tensorburg,0.9471,0.0027,0.0023,-0.0675,-0.008,0.068,1.3128
4069,170,12,Bayes Bay,0.9531,-0.0012,-0.0011,-0.1087,0.0029,0.1088,1.5457
4069,170,12,GANopolis,0.9709,-0.0052,-0.0045,-0.1015,0.0002,0.1016,1.5013
4069,170,12,Gradient Grove,0.9578,0.0032,0.0025,-0.0818,0.0054,0.082,1.3884
4069,170,12,Sparseville,0.957,-0.0026,-0.0023,-0.056,0.034,0.0661,1.303
4070,170,13,Sparseville,0.9916,-0.0042,-0.0039,-0.0682,0.0453,0.0818,1.3876
4070,170,13,Gradient Grove,0.9993,0.0011,-0.0001,-0.0855,-0.0031,0.0856,1.4084
4070,170,13,GANopolis,1.021,-0.003,-0.0018,-0.0919,-0.0024,0.0919,1.4445
4070,170,13,ReLU Ridge,0.9971,0.0025,0.0029,-0.103,-0.0292,0.1072,1.5372
4070,170,13,Bayes Bay,1.0014,-0.0022,-0.0018,-0.1243,0.0161,0.1254,1.6515
4070,170,13,Offshore A,1.0023,-0.0051,-0.0041,-0.131,0.0214,0.1328,1.701
4070,170,13,Tensorburg,1.0017,0.0046,0.0038,-0.0883,-0.0127,0.0893,1.4298
4070,170,13,Offshore B,0.9754,0.0011,0.0009,-0.0609,-0.0711,0.0936,1.4543
4071,170,14,Offshore A,1.0373,-0.0072,-0.0057,-0.1316,0.0232,0.1337,1.707
4071,170,14,Offshore B,1.0249,-0.0001,-0.0008,-0.0513,-0.0624,0.0808,1.3823
4071,170,14,Tensorburg,1.0119,0.0037,0.0025,-0.1039,-0.0113,0.1045,1.5191
4071,170,14,Bayes Bay,1.0158,-0.0004,0.0003,-0.1024,0.026,0.1057,1.5271
4071,170,14,Gradient Grove,1.0259,0.0001,-0.0013,-0.1042,-0.0135,0.105,1.5228
4071,170,14,GANopolis,1.0283,-0.0025,-0.0009,-0.0867,0.0002,0.0867,1.4145
4071,170,14,Sparseville,1.0151,-0.0042,-0.0041,-0.0667,0.0456,0.0808,1.3818
4071,170,14,ReLU Ridge,1.0171,-0.0044,-0.0046,-0.1027,-0.001,0.1032,1.5112
4072,170,15,Offshore B,1.0317,-0.0017,-0.0026,-0.0217,-0.0441,0.0499,1.2217
4072,170,15,Bayes Bay,1.0453,-0.0011,-0.0003,-0.0845,0.0381,0.0929,1.4499
4072,170,15,Tensorburg,1.0453,0.0005,-0.001,-0.1146,-0.0172,0.116,1.5905
4072,170,15,ReLU Ridge,1.0365,-0.0041,-0.0046,-0.1109,0.0427,0.1195,1.6134
4072,170,15,Offshore A,1.0504,-0.0053,-0.0033,-0.1228,0.0233,0.125,1.649
4072,170,15,Gradient Grove,1.0371,0.0014,0.0002,-0.1102,-0.0125,0.1109,1.5581
4072,170,15,GANopolis,1.0568,-0.0038,-0.002,-0.0756,0.002,0.0756,1.3537
4072,170,15,Sparseville,1.0386,-0.0041,-0.0041,-0.0818,0.0331,0.0886,1.4256
4073,170,16,Gradient Grove,1.0534,0.004,0.0031,-0.1161,-0.0131,0.1169,1.5962
4073,170,16,Offshore A,1.0751,-0.0016,0.0007,-0.1107,0.0245,0.1134,1.5739
4073,170,16,Offshore B,1.0499,-0.0015,-0.0024,0.0292,-0.0346,0.0474,1.2104
4073,170,16,Tensorburg,1.0461,-0.0028,-0.0043,-0.1235,-0.0389,0.1296,1.6794
4073,170,16,ReLU Ridge,1.0482,-0.0042,-0.0048,-0.1315,0.0734,0.1507,1.8294
4073,170,16,GANopolis,1.057,-0.0035,-0.0019,-0.0603,0.0025,0.0604,1.2732
4073,170,16,Bayes Bay,1.0393,-0.0021,-0.0015,-0.0658,0.054,0.0855,1.4078
4073,170,16,Sparseville,1.0483,-0.0045,-0.0045,-0.0894,0.0135,0.0905,1.4364
4074,170,17,GANopolis,1.0648,-0.0002,0.0004,-0.0457,0.0004,0.0457,1.2012
4074,170,17,Offshore B,1.0288,-0.0011,-0.0022,0.0893,-0.0483,0.1017,1.5051
4074,170,17,Gradient Grove,1.0543,0.0031,0.0027,-0.1225,-0.0242,0.125,1.6488
4074,170,17,Offshore A,1.0805,0.0021,0.0045,-0.1036,0.0295,0.1077,1.5388
4074,170,17,ReLU Ridge,1.0536,-0.0033,-0.0036,-0.1605,0.069,0.1748,2.0121
4074,170,17,Bayes Bay,1.0506,0.0006,0.0006,-0.0531,0.0695,0.0875,1.4191
4074,170,17,Tensorburg,1.0683,-0.0017,-0.0032,-0.1338,-0.0349,0.1384,1.7392
4074,170,17,Sparseville,1.063,-0.0043,-0.0043,-0.0903,0.0025,0.0904,1.4355
4075,170,18,GANopolis,1.072,0.0015,-0.0004,-0.0495,-0.0044,0.0497,1.2207
4075,170,18,Bayes Bay,1.0551,0.0045,0.004,-0.0574,0.0819,0.1,1.4923
4075,170,18,Offshore A,1.0916,0.0029,0.0052,-0.0959,0.0359,0.1024,1.5064
4075,170,18,Tensorburg,1.0753,0.0017,0.0002,-0.1194,-0.0168,0.1206,1.6204
4075,170,18,ReLU Ridge,1.0686,0.0012,0.0014,-0.1502,0.0505,0.1585,1.8859
4075,170,18,Sparseville,1.0675,-0.0038,-0.0038,-0.1022,-0.0019,0.1022,1.5052
4075,170,18,Gradient Grove,1.0639,0.0003,0.0001,-0.1031,-0.0411,0.1112,1.5603
4075,170,18,Offshore B,1.0063,-0.0023,-0.0035,0.124,-0.0963,0.1577,1.8834
4076,170,19,ReLU Ridge,1.0832,0.003,0.0036,-0.128,0.0426,0.1349,1.7164
4076,170,19,Bayes Bay,1.0663,0.0044,0.0038,-0.0751,0.0892,0.1167,1.5949
4076,170,19,Tensorburg,1.0803,0.0038,0.0025,-0.1017,-0.0202,0.1038,1.5148
4076,170,19,Sparseville,1.0737,-0.003,-0.003,-0.1096,-0.015,0.1107,1.5572
4076,170,19,Offshore B,0.9972,-0.0034,-0.0047,0.1303,-0.1553,0.2032,2.2558
4076,170,19,Gradient Grove,1.0697,-0.0015,-0.0018,-0.0825,-0.0548,0.0992,1.487
4076,170,19,GANopolis,1.0848,0.0022,0.0004,-0.0679,-0.0033,0.0681,1.3131
4076,170,19,Offshore A,1.1003,-0.0001,0.0019,-0.0966,0.0403,0.1046,1.5197
4077,170,20,GANopolis,1.0933,0.0023,0.001,-0.0551,0.0201,0.0596,1.2691
4077,170,20,Offshore B,1.0103,-0.0037,-0.0049,0.0998,-0.21,0.2338,2.5514
4077,170,20,Gradient Grove,1.0851,-0.0011,-0.0016,-0.0757,-0.0522,0.092,1.4451
4077,170,20,ReLU Ridge,1.0927,0.0008,0.0012,-0.1,0.0422,0.1086,1.5448
4077,170,20,Offshore A,1.1031,-0.0035,-0.0019,-0.0975,0.0366,0.1042,1.5171
4077,170,20,Tensorburg,1.086,0.0031,0.002,-0.1096,-0.0373,0.1158,1.5896
4077,170,20,Sparseville,1.0823,-0.0005,-0.0005,-0.1171,-0.0357,0.1226,1.6332
4077,170,20,Bayes Bay,1.0792,0.0009,0.0004,-0.0952,0.0846,0.1275,1.6652
4078,170,21,Bayes Bay,1.0875,-0.0029,-0.0033,-0.1156,0.0695,0.1351,1.7164
4078,170,21,Tensorburg,1.0895,0.0014,0.0007,-0.1369,-0.0331,0.141,1.7584
4078,170,21,Sparseville,1.0864,0.0027,0.0027,-0.1219,-0.0512,0.1322,1.697
4078,170,21,Offshore A,1.1135,-0.0064,-0.0053,-0.0942,0.0319,0.0995,1.4889
4078,170,21,Offshore B,1.0363,-0.0038,-0.0046,0.0205,-0.2685,0.2703,2.9508
4078,170,21,Gradient Grove,1.0983,-0.0009,-0.0015,-0.0843,-0.0473,0.0968,1.4727
4078,170,21,ReLU Ridge,1.0983,-0.0011,-0.0009,-0.0776,0.0517,0.0934,1.4531
4078,170,21,GANopolis,1.0971,0.0024,0.0016,-0.0511,0.0343,0.0617,1.2799
4079,170,22,Gradient Grove,1.1266,-0.0021,-0.0025,-0.0879,-0.016,0.0903,1.4352
4079,170,22,Offshore B,1.0968,-0.0025,-0.0029,-0.0102,-0.2138,0.2151,2.3808
4079,170,22,ReLU Ridge,1.1083,-0.0014,-0.0014,-0.0809,0.0587,0.1001,1.4922
4079,170,22,GANopolis,1.1078,0.003,0.0027,-0.0908,0.0104,0.0922,1.4477
4079,170,22,Offshore A,1.1207,-0.0053,-0.0046,-0.0946,0.0235,0.0975,1.4768
4079,170,22,Bayes Bay,1.1008,-0.0061,-0.0063,-0.1202,0.0454,0.1287,1.6737
4079,170,22,Tensorburg,1.0963,0.0023,0.0023,-0.1438,-0.009,0.1443,1.7814
4079,170,22,Sparseville,1.1007,0.0029,0.0029,-0.121,-0.044,0.1289,1.6747
4080,170,23,ReLU Ridge,1.0959,-0.0022,-0.0022,-0.0925,0.0276,0.098,1.4803
4080,170,23,Tensorburg,1.1106,0.004,0.004,-0.1096,0.0,0.1097,1.5533
4080,170,23,GANopolis,1.1164,0.0013,0.0012,-0.1075,-0.0045,0.1076,1.5385
4080,170,23,Bayes Bay,1.1247,-0.0055,-0.0056,-0.1082,0.0125,0.1092,1.5485
4080,170,23,Sparseville,1.125,-0.0009,-0.0009,-0.1097,0.001,0.1108,1.5578
4080,170,23,Offshore A,1.084,-0.0029,-0.0028,-0.0957,0.0077,0.0962,1.4695
4080,170,23,Offshore B,1.1192,-0.0011,-0.0012,-0.0369,-0.1059,0.1137,1.5817
4080,170,23,Gradient Grove,1.119,-0.0019,-0.002,-0.0768,0.0253,0.0811,1.3836
4081,171,0,Tensorburg,1.0568,0.001,0.0008,-0.0524,-0.0201,0.0581,1.2628
4081,171,0,ReLU Ridge,1.0531,-0.0035,-0.0034,-0.1036,-0.0266,0.1078,1.54
4081,171,0,GANopolis,1.0691,-0.0017,-0.0016,-0.0916,-0.0027,0.0916,1.4427
4081,171,0,Gradient Grove,1.0814,0.0004,0.0006,-0.1006,0.0301,0.1051,1.5235
4081,171,0,Offshore B,1.0964,-0.0017,-0.0017,-0.058,-0.0346,0.0687,1.3174
4081,171,0,Bayes Bay,1.0807,-0.0014,-0.0014,-0.0729,0.0072,0.0738,1.3441
4081,171,0,Offshore A,1.0493,-0.0013,-0.0017,-0.134,-0.007,0.1342,1.7137
4081,171,0,Sparseville,1.0859,-0.0018,-0.0018,-0.0885,0.0495,0.1024,1.5065
4082,171,1,GANopolis,1.0414,-0.0025,-0.0023,-0.1128,0.0061,0.113,1.5725
4082,171,1,Gradient Grove,1.0499,0.002,0.0025,-0.1082,0.0186,0.1099,1.5529
4082,171,1,Tensorburg,1.0207,-0.0027,-0.0033,-0.0526,-0.0372,0.0647,1.2965
4082,171,1,Offshore A,1.0332,-0.0019,-0.0027,-0.1535,-0.0068,0.1537,1.8493
